Row ID,Order ID,Order Date,Ship Date,Ship Mode,Customer ID,Customer Name,Segment,City,State,Postal Code,Region,Product ID,Category,Sub-Category,Product Name,Sales,Quantity,Discount,Profit,Returned
7742,CA-2019-147816,2019-09-24,2019-09-26,Second Class,CM-11935,Carlos Meador,Consumer,Tucson,Arizona,85705.0,West,TEC-PH-10003095,Technology,Phones,Samsung HM1900 Bluetooth Headset,35.12,2,0.2,13.17,0
7743,CA-2021-105326,2021-08-20,2021-08-27,Standard Class,KT-16480,Kean Thornton,Consumer,Los Angeles,California,90036.0,West,OFF-PA-10001639,Office Supplies,Paper,Xerox 203,25.92,4,0.0,12.441600000000001,0
7744,CA-2020-133613,2020-06-17,2020-06-22,Standard Class,CP-12340,Christine Phan,Corporate,Waterbury,Connecticut,6708.0,East,OFF-BI-10002003,Office Supplies,Binders,Ibico Presentation Index for Binding Systems,7.96,2,0.0,3.7412,0
7745,CA-2020-133613,2020-06-17,2020-06-22,Standard Class,CP-12340,Christine Phan,Corporate,Waterbury,Connecticut,6708.0,East,TEC-PH-10004539,Technology,Phones,Wireless Extenders zBoost YX545 SOHO Signal Booster,566.97,3,0.0,153.0819,0
7746,CA-2020-133613,2020-06-17,2020-06-22,Standard Class,CP-12340,Christine Phan,Corporate,Waterbury,Connecticut,6708.0,East,OFF-AR-10003829,Office Supplies,Art,Newell 35,9.84,3,0.0,2.853599999999999,0
7747,CA-2019-109113,2019-12-19,2019-12-23,Standard Class,EK-13795,Eileen Kiefer,Home Office,Chicago,Illinois,60610.0,Central,TEC-AC-10004761,Technology,Accessories,Maxell 4.7GB DVD+RW 3/Pack,25.488,2,0.2,4.779,0
7748,CA-2019-156153,2019-05-31,2019-06-02,Second Class,CW-11905,Carl Weiss,Home Office,Long Beach,New York,11561.0,East,OFF-FA-10003472,Office Supplies,Fasteners,Bagged Rubber Bands,7.5600000000000005,6,0.0,0.3024,0
7749,CA-2019-133242,2019-06-18,2019-06-24,Standard Class,KH-16510,Keith Herrera,Consumer,Arlington,Virginia,22204.0,South,FUR-FU-10003464,Furniture,Furnishings,"Seth Thomas 8 1/2"" Cubicle Clock",60.84,3,0.0,19.468799999999998,0
7750,CA-2019-133242,2019-06-18,2019-06-24,Standard Class,KH-16510,Keith Herrera,Consumer,Arlington,Virginia,22204.0,South,OFF-ST-10003716,Office Supplies,Storage,Tennsco Double-Tier Lockers,450.04,2,0.0,58.5052,0
7751,CA-2019-133242,2019-06-18,2019-06-24,Standard Class,KH-16510,Keith Herrera,Consumer,Arlington,Virginia,22204.0,South,OFF-BI-10004002,Office Supplies,Binders,Wilson Jones International Size A4 Ring Binders,34.6,2,0.0,16.608,0
7752,CA-2019-133242,2019-06-18,2019-06-24,Standard Class,KH-16510,Keith Herrera,Consumer,Arlington,Virginia,22204.0,South,TEC-PH-10002496,Technology,Phones,Cisco SPA301,467.97,3,0.0,140.391,0
7753,CA-2019-133242,2019-06-18,2019-06-24,Standard Class,KH-16510,Keith Herrera,Consumer,Arlington,Virginia,22204.0,South,OFF-BI-10004826,Office Supplies,Binders,JM Magazine Binder,33.02,2,0.0,15.849600000000002,0
7754,CA-2019-158323,2019-11-30,2019-12-03,First Class,AB-10600,Ann Blume,Corporate,Jacksonville,North Carolina,28540.0,South,FUR-FU-10001546,Furniture,Furnishings,Dana Swing-Arm Lamps,17.088,2,0.2,1.0679999999999996,0
7755,CA-2019-161795,2019-12-21,2019-12-23,Second Class,AH-10075,Adam Hart,Corporate,Columbus,Ohio,43229.0,East,OFF-AR-10001919,Office Supplies,Art,"OIC #2 Pencils, Medium Soft",3.008,2,0.2,0.3383999999999998,0
7756,CA-2021-100902,2021-11-17,2021-11-21,Standard Class,CK-12595,Clytie Kelty,Consumer,Charlotte,North Carolina,28205.0,South,OFF-PA-10002558,Office Supplies,Paper,Xerox 1938,268.24,7,0.2,93.88399999999999,0
7757,CA-2021-100902,2021-11-17,2021-11-21,Standard Class,CK-12595,Clytie Kelty,Consumer,Charlotte,North Carolina,28205.0,South,TEC-AC-10003174,Technology,Accessories,Plantronics S12 Corded Telephone Headset System,431.1600000000001,5,0.2,107.78999999999996,0
7758,CA-2021-112844,2021-11-13,2021-11-16,Second Class,SP-20620,Stefania Perrino,Corporate,Buffalo,New York,14215.0,East,TEC-PH-10003988,Technology,Phones,"LF Elite 3D Dazzle Designer Hard Case Cover, Lf Stylus Pen and Wiper For Apple Iphone 5c Mini Lite",43.6,4,0.0,12.208000000000002,0
7759,CA-2021-112844,2021-11-13,2021-11-16,Second Class,SP-20620,Stefania Perrino,Corporate,Buffalo,New York,14215.0,East,FUR-FU-10004845,Furniture,Furnishings,"Deflect-o EconoMat Nonstudded, No Bevel Mat",154.95,3,0.0,30.989999999999995,0
7760,CA-2020-158925,2020-10-24,2020-10-28,Standard Class,JP-15460,Jennifer Patt,Corporate,Houston,Texas,77041.0,Central,OFF-PA-10003072,Office Supplies,Paper,"Eureka Recycled Copy Paper 8 1/2"" x 11"", Ream",15.552000000000003,3,0.2,5.4432,0
7761,CA-2018-155390,2018-12-06,2018-12-11,Standard Class,BG-11035,Barry Gonzalez,Consumer,Memphis,Tennessee,38109.0,South,OFF-PA-10003641,Office Supplies,Paper,Xerox 1909,42.208,2,0.2,13.717599999999997,0
7762,CA-2021-123071,2021-12-03,2021-12-06,First Class,CC-12550,Clay Cheatham,Consumer,Plano,Texas,75023.0,Central,OFF-PA-10003729,Office Supplies,Paper,Xerox 1998,10.368000000000002,2,0.2,3.6288,0
7763,CA-2021-156391,2021-09-26,2021-09-28,First Class,SL-20155,Sara Luxemburg,Home Office,Salem,Oregon,97301.0,West,OFF-AR-10003251,Office Supplies,Art,Prang Drawing Pencil Set,2.2239999999999998,1,0.2,0.5559999999999999,1
7764,CA-2019-103093,2019-02-03,2019-02-07,Standard Class,FO-14305,Frank Olsen,Consumer,Columbus,Georgia,31907.0,South,OFF-EN-10003286,Office Supplies,Envelopes,Staple envelope,74.52,9,0.0,35.02439999999999,0
7765,US-2021-118941,2021-08-12,2021-08-12,Same Day,BB-11545,Brenda Bowman,Corporate,Columbia,Maryland,21044.0,East,OFF-AR-10004078,Office Supplies,Art,Newell 312,17.52,3,0.0,5.255999999999999,0
7766,US-2021-118941,2021-08-12,2021-08-12,Same Day,BB-11545,Brenda Bowman,Corporate,Columbia,Maryland,21044.0,East,FUR-CH-10002331,Furniture,Chairs,Hon 4700 Series Mobuis Mid-Back Task Chairs with Adjustable Arms,1779.9,5,0.0,373.7789999999998,0
7767,US-2021-118941,2021-08-12,2021-08-12,Same Day,BB-11545,Brenda Bowman,Corporate,Columbia,Maryland,21044.0,East,OFF-AR-10001953,Office Supplies,Art,Boston 1645 Deluxe Heavier-Duty Electric Pencil Sharpener,219.89999999999998,5,0.0,59.373000000000005,0
7768,CA-2019-169299,2019-08-24,2019-08-26,First Class,DO-13435,Denny Ordway,Consumer,Portland,Oregon,97206.0,West,OFF-AR-10002053,Office Supplies,Art,"Premium Writing Pencils, Soft, #2 by Central Association for the Blind",7.151999999999999,3,0.2,0.7152000000000003,0
7769,CA-2021-154088,2021-11-12,2021-11-17,Standard Class,LB-16735,Larry Blacks,Consumer,Tallahassee,Florida,32303.0,South,OFF-PA-10003651,Office Supplies,Paper,Xerox 1968,26.720000000000002,5,0.2,9.352,0
7770,CA-2020-155978,2020-08-01,2020-08-01,Same Day,TS-21205,Thomas Seio,Corporate,Riverside,California,92503.0,West,TEC-PH-10002885,Technology,Phones,Apple iPhone 5,1039.728,2,0.2,90.97620000000006,0
7771,CA-2020-155978,2020-08-01,2020-08-01,Same Day,TS-21205,Thomas Seio,Corporate,Riverside,California,92503.0,West,OFF-AP-10002892,Office Supplies,Appliances,Belkin F5C206VTEL 6 Outlet Surge,45.96,2,0.0,13.787999999999997,0
7772,CA-2020-108196,2020-11-25,2020-12-02,Standard Class,CS-12505,Cindy Stewart,Consumer,Lancaster,Ohio,43130.0,East,OFF-BI-10000545,Office Supplies,Binders,GBC Ibimaster 500 Manual ProClick Binding System,456.5880000000001,2,0.7,-304.39200000000005,0
7773,CA-2020-108196,2020-11-25,2020-12-02,Standard Class,CS-12505,Cindy Stewart,Consumer,Lancaster,Ohio,43130.0,East,TEC-MA-10000418,Technology,Machines,Cubify CubeX 3D Printer Double Head Print,4499.985000000001,5,0.7,-6599.978000000001,0
7774,CA-2020-108196,2020-11-25,2020-12-02,Standard Class,CS-12505,Cindy Stewart,Consumer,Lancaster,Ohio,43130.0,East,TEC-AC-10000926,Technology,Accessories,NETGEAR RangeMax WNR1000 Wireless Router,59.976,3,0.2,11.995199999999997,0
7775,CA-2020-152800,2020-04-13,2020-04-15,First Class,SP-20920,Susan Pistek,Consumer,San Francisco,California,94109.0,West,OFF-EN-10001509,Office Supplies,Envelopes,Poly String Tie Envelopes,6.12,3,0.0,2.8763999999999994,0
7776,CA-2018-166961,2018-12-27,2018-12-31,Standard Class,CD-12790,Cynthia Delaney,Home Office,Moreno Valley,California,92553.0,West,OFF-AP-10001366,Office Supplies,Appliances,Staple holder,10.98,1,0.0,2.964600000000001,0
7777,CA-2018-166961,2018-12-27,2018-12-31,Standard Class,CD-12790,Cynthia Delaney,Home Office,Moreno Valley,California,92553.0,West,OFF-FA-10003485,Office Supplies,Fasteners,Staples,7.86,3,0.0,3.6156,0
7778,CA-2018-166961,2018-12-27,2018-12-31,Standard Class,CD-12790,Cynthia Delaney,Home Office,Moreno Valley,California,92553.0,West,OFF-ST-10004507,Office Supplies,Storage,Advantus Rolling Storage Box,51.449999999999996,3,0.0,13.891499999999999,0
7779,CA-2018-166961,2018-12-27,2018-12-31,Standard Class,CD-12790,Cynthia Delaney,Home Office,Moreno Valley,California,92553.0,West,OFF-BI-10002353,Office Supplies,Binders,GBC VeloBind Cover Sets,37.056,3,0.2,13.896,0
7780,CA-2020-139381,2020-04-18,2020-04-22,Standard Class,RF-19840,Roy Französisch,Consumer,Chesapeake,Virginia,23320.0,South,OFF-AP-10001271,Office Supplies,Appliances,Eureka The Boss Cordless Rechargeable Stick Vac,203.92,4,0.0,55.058400000000006,0
7781,CA-2020-139381,2020-04-18,2020-04-22,Standard Class,RF-19840,Roy Französisch,Consumer,Chesapeake,Virginia,23320.0,South,TEC-PH-10004924,Technology,Phones,"SKILCRAFT Telephone Shoulder Rest, 2"" x 6.5"" x 2.5"", Black",29.56,4,0.0,7.981200000000001,0
7782,CA-2019-132136,2019-03-08,2019-03-12,Standard Class,FO-14305,Frank Olsen,Consumer,Chicago,Illinois,60623.0,Central,OFF-BI-10002706,Office Supplies,Binders,Avery Premier Heavy-Duty Binder with Round Locking Rings,8.567999999999998,3,0.8,-14.5656,0
7783,CA-2020-162236,2020-11-04,2020-11-06,Second Class,ER-13855,Elpida Rittenbach,Corporate,Charlotte,North Carolina,28205.0,South,OFF-ST-10003442,Office Supplies,Storage,Eldon Portable Mobile Manager,45.248000000000005,2,0.2,3.959199999999999,0
7784,CA-2020-162236,2020-11-04,2020-11-06,Second Class,ER-13855,Elpida Rittenbach,Corporate,Charlotte,North Carolina,28205.0,South,FUR-TA-10002533,Furniture,Tables,BPI Conference Tables,876.3000000000001,10,0.4,-292.10000000000014,0
7785,CA-2020-162236,2020-11-04,2020-11-06,Second Class,ER-13855,Elpida Rittenbach,Corporate,Charlotte,North Carolina,28205.0,South,OFF-SU-10003505,Office Supplies,Supplies,Premier Electric Letter Opener,185.376,2,0.2,-34.75800000000002,0
7786,US-2018-111353,2018-11-29,2018-12-06,Standard Class,PB-19150,Philip Brown,Consumer,New York City,New York,10009.0,East,OFF-LA-10002762,Office Supplies,Labels,Avery 485,25.06,2,0.0,11.778199999999998,0
7787,US-2020-117037,2020-05-17,2020-05-20,First Class,LW-17215,Luke Weiss,Consumer,Chicago,Illinois,60653.0,Central,OFF-BI-10000279,Office Supplies,Binders,"Acco Recycled 2"" Capacity Laser Printer Hanging Data Binders",2.8899999999999992,1,0.8,-4.768500000000001,0
7788,US-2020-117037,2020-05-17,2020-05-20,First Class,LW-17215,Luke Weiss,Consumer,Chicago,Illinois,60653.0,Central,OFF-FA-10000936,Office Supplies,Fasteners,Acco Hot Clips Clips to Go,7.896000000000001,3,0.2,2.4674999999999994,0
7789,US-2020-117037,2020-05-17,2020-05-20,First Class,LW-17215,Luke Weiss,Consumer,Chicago,Illinois,60653.0,Central,FUR-FU-10004973,Furniture,Furnishings,Flat Face Poster Frame,22.608,3,0.6,-10.173599999999997,0
7790,US-2020-117037,2020-05-17,2020-05-20,First Class,LW-17215,Luke Weiss,Consumer,Chicago,Illinois,60653.0,Central,OFF-PA-10000791,Office Supplies,Paper,"Wirebound Message Books, Four 2 3/4 x 5 Forms per Page, 200 Sets per Book",30.528,8,0.2,9.539999999999997,0
7791,CA-2021-160801,2021-09-19,2021-09-19,Same Day,FG-14260,Frank Gastineau,Home Office,Philadelphia,Pennsylvania,19120.0,East,OFF-BI-10001132,Office Supplies,Binders,"Acco PRESSTEX Data Binder with Storage Hooks, Dark Blue, 9 1/2"" X 11""",4.8420000000000005,3,0.7,-3.3893999999999984,0
7792,CA-2020-108364,2020-12-19,2020-12-24,Standard Class,BP-11050,Barry Pond,Corporate,Chicago,Illinois,60623.0,Central,OFF-BI-10002012,Office Supplies,Binders,Wilson Jones Easy Flow II Sheet Lifters,1.7999999999999996,5,0.8,-2.880000000000001,0
7793,CA-2021-169362,2021-10-12,2021-10-15,First Class,SP-20860,Sung Pak,Corporate,Dallas,Texas,75217.0,Central,TEC-AC-10001383,Technology,Accessories,Logitech Wireless Touch Keyboard K400,39.984,2,0.2,-1.4994000000000067,0
7794,CA-2019-127481,2019-12-12,2019-12-15,Second Class,JD-15895,Jonathan Doherty,Corporate,Las Vegas,Nevada,89115.0,West,OFF-PA-10002036,Office Supplies,Paper,Xerox 1930,32.400000000000006,5,0.0,15.876000000000001,0
7795,CA-2019-127481,2019-12-12,2019-12-15,Second Class,JD-15895,Jonathan Doherty,Corporate,Las Vegas,Nevada,89115.0,West,OFF-PA-10002377,Office Supplies,Paper,Xerox 1916,97.88,2,0.0,48.94,0
7796,CA-2019-112711,2019-07-12,2019-07-18,Standard Class,FM-14380,Fred McMath,Consumer,Amarillo,Texas,79109.0,Central,TEC-PH-10000526,Technology,Phones,Vtech CS6719,307.168,4,0.2,30.716800000000006,0
7797,US-2019-145121,2019-10-02,2019-10-06,Standard Class,MP-17965,Michael Paige,Corporate,Middletown,Connecticut,6457.0,East,OFF-BI-10001078,Office Supplies,Binders,"Acco PRESSTEX Data Binder with Storage Hooks, Dark Blue, 14 7/8"" X 11""",26.9,5,0.0,13.181000000000001,0
7798,CA-2021-166184,2021-03-24,2021-03-27,First Class,HR-14830,Harold Ryan,Corporate,New York City,New York,10035.0,East,OFF-EN-10004483,Office Supplies,Envelopes,"#10 White Business Envelopes,4 1/8 x 9 1/2",47.01,3,0.0,22.094699999999996,0
7799,CA-2021-166184,2021-03-24,2021-03-27,First Class,HR-14830,Harold Ryan,Corporate,New York City,New York,10035.0,East,TEC-PH-10002624,Technology,Phones,Samsung Galaxy S4 Mini,469.99,1,0.0,136.29709999999994,0
7800,CA-2021-166184,2021-03-24,2021-03-27,First Class,HR-14830,Harold Ryan,Corporate,New York City,New York,10035.0,East,FUR-CH-10003396,Furniture,Chairs,Global Deluxe Steno Chair,207.84600000000003,3,0.1,2.3093999999999895,0
7801,CA-2021-157413,2021-06-01,2021-06-06,Standard Class,BW-11065,Barry Weirich,Consumer,Philadelphia,Pennsylvania,19120.0,East,OFF-ST-10002756,Office Supplies,Storage,"Tennsco Stur-D-Stor Boltless Shelving, 5 Shelves, 24"" Deep, Sand",324.744,3,0.2,-77.12669999999997,0
7802,CA-2018-143637,2018-03-24,2018-03-29,Second Class,MS-17710,Maurice Satty,Consumer,Fresno,California,93727.0,West,FUR-FU-10002813,Furniture,Furnishings,"DAX Contemporary Wood Frame with Silver Metal Mat, Desktop, 11 x 14 Size",40.48,2,0.0,14.572799999999997,0
7803,CA-2019-102260,2019-09-22,2019-09-26,Standard Class,SJ-20125,Sanjit Jacobs,Home Office,Franklin,Tennessee,37064.0,South,OFF-LA-10003714,Office Supplies,Labels,Avery 510,12.0,4,0.2,4.199999999999999,0
7804,CA-2019-102260,2019-09-22,2019-09-26,Standard Class,SJ-20125,Sanjit Jacobs,Home Office,Franklin,Tennessee,37064.0,South,OFF-ST-10003716,Office Supplies,Storage,Tennsco Double-Tier Lockers,720.0640000000001,4,0.2,-63.005600000000015,0
7805,CA-2019-102260,2019-09-22,2019-09-26,Standard Class,SJ-20125,Sanjit Jacobs,Home Office,Franklin,Tennessee,37064.0,South,OFF-ST-10002289,Office Supplies,Storage,"Safco Wire Cube Shelving System, For Use as 4 or 5 14"" Cubes, Black",25.424000000000003,1,0.2,-4.767000000000002,0
7806,CA-2019-102260,2019-09-22,2019-09-26,Standard Class,SJ-20125,Sanjit Jacobs,Home Office,Franklin,Tennessee,37064.0,South,OFF-AR-10001315,Office Supplies,Art,Newell 310,2.8160000000000003,2,0.2,0.31679999999999986,0
7807,CA-2019-102260,2019-09-22,2019-09-26,Standard Class,SJ-20125,Sanjit Jacobs,Home Office,Franklin,Tennessee,37064.0,South,OFF-BI-10000042,Office Supplies,Binders,"Pressboard Data Binder, Crimson, 12"" X 8 1/2""",3.204,2,0.7,-2.5631999999999993,0
7808,US-2020-137295,2020-01-08,2020-01-13,Standard Class,VS-21820,Vivek Sundaresam,Consumer,Raleigh,North Carolina,27604.0,South,OFF-BI-10004236,Office Supplies,Binders,"XtraLife ClearVue Slant-D Ring Binder, White, 3""",30.828000000000007,7,0.7,-24.662400000000005,0
7809,US-2020-137295,2020-01-08,2020-01-13,Standard Class,VS-21820,Vivek Sundaresam,Consumer,Raleigh,North Carolina,27604.0,South,OFF-AR-10001955,Office Supplies,Art,Newell 319,47.616,3,0.2,5.951999999999995,0
7810,US-2020-137295,2020-01-08,2020-01-13,Standard Class,VS-21820,Vivek Sundaresam,Consumer,Raleigh,North Carolina,27604.0,South,TEC-PH-10004080,Technology,Phones,Avaya 5410 Digital phone,108.78399999999999,2,0.2,10.8784,0
7811,CA-2020-134334,2020-02-14,2020-02-15,First Class,DK-13090,Dave Kipp,Consumer,Clinton,Maryland,20735.0,East,OFF-PA-10000791,Office Supplies,Paper,"Wirebound Message Books, Four 2 3/4 x 5 Forms per Page, 200 Sets per Book",4.77,1,0.0,2.1464999999999996,0
7812,CA-2020-134334,2020-02-14,2020-02-15,First Class,DK-13090,Dave Kipp,Consumer,Clinton,Maryland,20735.0,East,OFF-AR-10001770,Office Supplies,Art,Economy #2 Pencils,7.98,3,0.0,2.0747999999999998,0
7813,CA-2020-134334,2020-02-14,2020-02-15,First Class,DK-13090,Dave Kipp,Consumer,Clinton,Maryland,20735.0,East,FUR-TA-10002356,Furniture,Tables,Bevis Boat-Shaped Conference Table,550.431,3,0.3,-47.17980000000003,0
7814,CA-2020-134334,2020-02-14,2020-02-15,First Class,DK-13090,Dave Kipp,Consumer,Clinton,Maryland,20735.0,East,FUR-FU-10003274,Furniture,Furnishings,Regeneration Desk Collection,10.56,6,0.0,4.646400000000001,0
7815,US-2021-109316,2021-06-08,2021-06-10,First Class,MG-17680,Maureen Gastineau,Home Office,Los Angeles,California,90049.0,West,FUR-BO-10004834,Furniture,Bookcases,"Riverside Palais Royal Lawyers Bookcase, Royale Cherry Finish",1497.666,2,0.15,140.95680000000004,0
7816,US-2021-109316,2021-06-08,2021-06-10,First Class,MG-17680,Maureen Gastineau,Home Office,Los Angeles,California,90049.0,West,TEC-PH-10000307,Technology,Phones,Shocksock Galaxy S4 Armband,17.52,2,0.2,-3.5040000000000022,0
7817,CA-2020-138478,2020-10-21,2020-10-26,Second Class,DP-13390,Dennis Pardue,Home Office,North Las Vegas,Nevada,89031.0,West,OFF-AR-10002240,Office Supplies,Art,Panasonic KP-150 Electric Pencil Sharpener,113.22,3,0.0,29.4372,0
7818,CA-2020-138478,2020-10-21,2020-10-26,Second Class,DP-13390,Dennis Pardue,Home Office,North Las Vegas,Nevada,89031.0,West,OFF-PA-10001801,Office Supplies,Paper,Xerox 193,35.88,6,0.0,17.581200000000003,0
7819,CA-2020-138478,2020-10-21,2020-10-26,Second Class,DP-13390,Dennis Pardue,Home Office,North Las Vegas,Nevada,89031.0,West,OFF-BI-10001120,Office Supplies,Binders,Ibico EPK-21 Electric Binding System,4535.976000000001,3,0.2,1644.2912999999999,0
7820,CA-2021-150469,2021-01-26,2021-01-30,Standard Class,CJ-12010,Caroline Jumper,Consumer,San Francisco,California,94109.0,West,OFF-FA-10000611,Office Supplies,Fasteners,Binder Clips by OIC,11.84,8,0.0,5.683199999999999,0
7821,CA-2021-152436,2021-12-08,2021-12-10,Second Class,CW-11905,Carl Weiss,Home Office,Cranston,Rhode Island,2920.0,East,OFF-ST-10000036,Office Supplies,Storage,"Recycled Data-Pak for Archival Bound Computer Printouts, 12-1/2 x 12-1/2 x 16",592.74,6,0.0,160.03979999999999,0
7822,CA-2020-169334,2020-10-21,2020-10-24,Second Class,GW-14605,Giulietta Weimer,Consumer,Jackson,Tennessee,38301.0,South,OFF-ST-10004950,Office Supplies,Storage,"Tenex Personal Filing Tote With Secure Closure Lid, Black/Frost",111.67200000000001,9,0.2,6.979499999999991,0
7823,US-2018-115413,2018-08-26,2018-09-01,Standard Class,PP-18955,Paul Prost,Home Office,Newark,Delaware,19711.0,East,OFF-AR-10003770,Office Supplies,Art,Newell 340,8.64,3,0.0,2.5056,0
7824,US-2018-115413,2018-08-26,2018-09-01,Standard Class,PP-18955,Paul Prost,Home Office,Newark,Delaware,19711.0,East,TEC-AC-10002800,Technology,Accessories,Plantronics Audio 478 Stereo USB Headset,149.97,3,0.0,52.48949999999999,0
7825,CA-2018-125150,2018-05-16,2018-05-23,Standard Class,PW-19030,Pauline Webber,Corporate,Los Angeles,California,90036.0,West,FUR-CH-10002439,Furniture,Chairs,"Iceberg Nesting Folding Chair, 19w x 6d x 43h",232.88,5,0.2,17.466000000000008,0
7826,CA-2019-127327,2019-02-03,2019-02-07,Standard Class,PW-19030,Pauline Webber,Corporate,Rome,New York,13440.0,East,FUR-CH-10004218,Furniture,Chairs,"Global Fabric Manager's Chair, Dark Gray",90.882,1,0.1,15.147000000000004,0
7827,CA-2021-117114,2021-10-31,2021-11-05,Standard Class,CY-12745,Craig Yedwab,Corporate,Chicago,Illinois,60610.0,Central,TEC-PH-10004042,Technology,Phones,ClearOne Communications CHAT 70 OC Speaker Phone,508.76800000000003,4,0.2,38.1576,0
7828,CA-2021-117114,2021-10-31,2021-11-05,Standard Class,CY-12745,Craig Yedwab,Corporate,Chicago,Illinois,60610.0,Central,OFF-EN-10001137,Office Supplies,Envelopes,"#10 Gummed Flap White Envelopes, 100/Box",9.912,3,0.2,3.2213999999999996,0
7829,CA-2019-137302,2019-04-26,2019-05-01,Standard Class,BW-11110,Bart Watters,Corporate,San Diego,California,92105.0,West,FUR-CH-10002017,Furniture,Chairs,SAFCO Optional Arm Kit for Workspace Cribbage Stacking Chair,63.93600000000001,3,0.2,6.393599999999996,0
